userId,timestamp,origin_lat,origin_lon,origin_category,destination_lat,destination_lon,destination_category
1000,2025-05-28 08:30:00,40.699023,-73.810015,Train Station,40.750795,-73.993576,Train Station
1000,2025-05-28 12:15:00,40.750795,-73.993576,Train Station,40.828277,-73.926553,Stadium
1000,2025-05-28 16:45:00,40.828277,-73.926553,Stadium,40.6068,-74.04417,Bridge
1000,2025-05-28 19:30:00,40.6068,-74.04417,Bridge,40.699023,-73.810015,Train Station
1000,2025-05-28 21:00:00,40.699023,-73.810015,Train Station,40.739398,-73.99321,General Entertainment
1001,2025-05-28 10:00:00,40.738681,-73.988498,Gym / Fitness Center,40.753798,-73.986815,Coffee Shop
1001,2025-05-28 12:30:00,40.753798,-73.986815,Coffee Shop,40.735282,-73.990403,Park
1001,2025-05-28 14:45:00,40.735282,-73.990403,Park,40.727967,-74.001984,Restaurant
1001,2025-05-28 17:00:00,40.727967,-74.001984,Restaurant,40.744156,-73.989244,Gym / Fitness Center
1001,2025-05-28 19:30:00,40.744156,-73.989244,Gym / Fitness Center,40.721741,-73.984806,Bar
1002,2025-05-28 08:00:00,40.898591,-73.847787,Home (private),40.739063,-73.986955,Church
1002,2025-05-28 09:30:00,40.739063,-73.986955,Church,40.7528,-73.977267,Restaurant
1002,2025-05-28 12:00:00,40.7528,-73.977267,Restaurant,40.742016,-74.005163,Food & Drink Shop
1002,2025-05-28 15:00:00,40.742016,-74.005163,Food & Drink Shop,40.740778,-73.987683,Burger Joint
1002,2025-05-28 17:30:00,40.740778,-73.987683,Burger Joint,40.739063,-73.986955,Church
1002,2025-05-28 18:30:00,40.739063,-73.986955,Church,40.898591,-73.847787,Home (private)
1003,2025-05-28 18:00:00,40.683393,-73.883504,Deli / Bodega,40.732084,-73.866328,Fast Food Restaurant
1003,2025-05-28 19:00:00,40.732084,-73.866328,Fast Food Restaurant,40.712929,-73.872014,Drugstore / Pharmacy
1003,2025-05-28 20:00:00,40.712929,-73.872014,Drugstore / Pharmacy,40.697171,-73.902853,General Entertainment
1003,2025-05-28 21:00:00,40.697171,-73.902853,General Entertainment,40.666674,-73.988171,Bar
