userId,score
1000,0.9
1001,0.94
1002,0.92
1003,1.0
1004,1.0
1005,0.88
1006,0.96
1007,0.88
1008,0.95
1009,0.88
100,1.0
1010,0.92
1011,0.94
1012,0.94
1013,0.97
1014,0.96
1015,1.0
1016,1.0
1017,0.96
1018,1.0
1019,1.0
101,0.92
1020,0.95
1021,0.97
1022,1.0
1023,1.0
1024,0.96
1025,1.0
1026,0.9
1027,0.96
1028,1.0
1029,1.0
102,0.96
1030,0.88
1031,0.94
1032,0.97
1033,0.99
1034,1.0
1035,0.94
1036,0.92
1037,0.97
1038,0.95
1039,0.92
103,0.98
1040,0.96
1041,0.97
1042,0.94
1043,0.94
1044,1.0
1045,0.96
1046,0.96
1047,0.95
1048,0.94
1049,0.97
104,0.97
1050,0.91
1051,1.0
1052,0.98
1053,0.92
1054,0.94
1055,1.0
1056,1.0
1057,0.97
1058,0.97
105,0.98
1060,1.0
1061,1.0
1062,0.95
1063,0.96
1064,0.98
1065,0.87
1066,0.97
1067,0.93
1068,0.88
1069,0.96
106,0.98
1070,0.95
1071,0.94
1072,0.93
1073,1.0
1074,0.96
1075,0.89
1076,0.94
1077,0.96
1078,1.0
1079,0.97
107,0.88
1080,0.97
1081,0.88
1082,1.0
1083,0.86
108,0.88
109,1.0
10,0.97
110,0.95
111,0.91
112,0.98
113,0.93
114,0.98
115,0.94
116,0.97
117,0.96
118,1.0
119,0.95
11,0.94
120,1.0
121,1.0
122,0.9
123,1.0
124,1.0
125,0.92
126,0.97
127,1.0
128,1.0
129,0.92
12,0.93
130,1.0
131,0.91
132,0.96
133,0.9
134,0.96
135,1.0
136,0.92
137,0.98
138,0.97
139,0.98
13,1.0
140,0.94
141,0.95
142,1.0
143,0.95
144,1.0
145,1.0
146,1.0
147,0.96
148,0.95
149,0.94
14,0.96
150,1.0
151,0.96
152,0.88
153,0.96
154,0.94
155,0.93
156,0.98
157,0.96
158,1.0
159,0.96
15,0.94
160,0.98
161,0.91
162,1.0
163,0.96
164,0.94
165,1.0
166,0.98
167,0.97
168,1.0
169,0.93
16,0.96
170,1.0
171,0.92
172,0.98
173,1.0
174,1.0
175,0.98
176,1.0
177,1.0
178,0.92
179,1.0
17,0.9
180,0.98
181,0.95
182,0.96
183,0.98
184,0.98
185,1.0
186,0.94
187,0.99
188,1.0
189,0.93
18,0.94
190,0.97
191,0.95
192,0.94
193,0.94
194,0.97
195,0.97
196,1.0
197,0.96
198,0.94
199,0.9
19,1.0
1,0.96
200,1.0
201,1.0
202,1.0
203,0.98
204,1.0
205,1.0
206,0.97
207,0.98
208,0.91
209,0.94
20,0.96
210,0.96
211,1.0
212,1.0
213,1.0
214,1.0
215,0.9
216,0.98
217,1.0
218,1.0
219,0.95
21,0.9
220,0.94
221,1.0
222,0.94
223,1.0
224,1.0
225,0.96
226,1.0
227,0.92
228,0.94
229,1.0
22,0.97
230,0.92
231,0.96
232,0.9
233,1.0
234,0.97
235,0.96
236,0.93
237,0.96
238,1.0
239,1.0
23,0.98
240,0.98
241,0.94
242,0.92
243,0.98
244,0.92
245,0.96
246,0.94
247,0.94
248,0.86
249,0.94
24,0.98
250,1.0
251,0.94
252,0.91
253,0.88
254,0.95
255,1.0
256,1.0
257,1.0
258,0.98
259,0.93
25,0.98
260,1.0
261,1.0
262,0.86
263,1.0
264,0.94
265,1.0
266,1.0
267,0.98
268,0.98
269,0.92
26,0.96
270,1.0
271,0.97
272,1.0
273,0.96
274,0.88
275,0.91
276,0.92
277,0.94
278,1.0
279,0.9
27,0.89
280,1.0
281,0.92
282,0.97
283,0.97
284,0.9
285,0.96
286,1.0
287,1.0
288,0.98
289,0.93
28,0.94
290,0.9
291,0.92
292,1.0
293,1.0
294,0.95
295,0.94
296,0.95
297,0.92
298,1.0
299,0.96
29,0.96
2,1.0
300,1.0
301,1.0
302,0.96
303,0.96
304,0.94
305,1.0
306,0.92
307,0.98
308,0.96
309,0.96
30,0.92
310,0.91
311,1.0
312,0.94
313,0.94
314,1.0
315,0.94
316,1.0
317,0.94
318,0.91
319,0.95
31,0.91
320,1.0
321,0.94
322,1.0
323,0.96
324,0.9
325,1.0
326,0.86
327,1.0
328,0.94
329,0.97
32,0.9
330,0.94
331,1.0
332,0.96
333,0.97
334,0.86
335,1.0
336,0.93
337,1.0
338,0.94
339,0.93
33,0.95
340,0.91
341,0.98
342,0.94
343,1.0
344,0.97
345,0.92
346,0.94
347,0.94
348,1.0
349,0.94
34,1.0
350,0.96
351,0.94
352,0.96
353,1.0
354,0.92
355,0.97
356,0.85
357,1.0
358,0.96
359,1.0
35,0.98
360,0.96
361,0.92
362,1.0
363,0.91
364,0.96
365,0.95
366,0.9
367,0.98
368,0.96
369,1.0
36,0.96
370,0.98
371,1.0
372,0.98
373,0.96
374,0.97
375,0.92
376,1.0
377,1.0
378,1.0
379,0.93
37,0.92
380,1.0
381,0.94
382,0.92
383,0.99
384,0.98
385,0.9
386,1.0
387,0.94
388,0.96
389,0.98
38,1.0
390,1.0
391,0.96
392,1.0
393,0.94
394,1.0
395,1.0
396,1.0
397,0.93
398,0.97
399,0.97
39,0.96
3,0.94
400,0.94
401,1.0
402,1.0
403,0.96
404,1.0
405,1.0
406,0.94
407,1.0
408,0.96
409,1.0
40,0.94
410,0.94
411,1.0
412,0.98
413,1.0
414,0.96
415,0.94
416,0.92
417,0.94
418,0.94
419,0.92
41,0.94
420,0.97
421,0.96
422,0.99
423,0.97
424,0.94
425,0.96
426,0.94
427,1.0
428,1.0
429,0.97
42,0.91
430,1.0
431,1.0
432,1.0
433,0.98
434,1.0
435,0.92
436,0.93
437,0.91
438,0.92
439,0.94
43,0.94
440,1.0
441,0.96
442,0.95
443,0.93
444,0.98
445,1.0
446,1.0
447,0.92
448,1.0
449,1.0
44,0.96
450,0.88
451,0.94
452,0.94
453,1.0
454,1.0
455,0.96
456,0.97
457,0.93
458,1.0
459,0.86
45,0.95
460,0.96
461,0.92
462,0.86
463,1.0
464,1.0
465,0.96
466,0.94
467,1.0
468,0.98
469,1.0
46,0.94
470,0.91
471,0.97
472,1.0
473,0.91
474,1.0
475,1.0
476,0.95
477,0.88
478,0.93
479,0.98
47,1.0
480,0.86
481,1.0
482,0.94
483,0.94
484,0.93
485,1.0
486,0.98
487,0.96
488,0.97
489,1.0
48,0.94
490,0.96
491,1.0
492,0.94
493,0.96
494,1.0
495,0.96
496,0.88
497,0.9
498,1.0
499,0.95
49,0.98
4,0.92
500,0.97
501,0.88
502,0.95
503,0.88
504,0.96
505,0.93
506,0.96
507,0.86
508,0.94
509,0.94
50,0.96
510,1.0
511,0.95
512,0.95
513,0.94
514,0.94
515,0.96
516,0.92
517,0.96
518,1.0
519,1.0
51,0.91
520,0.96
521,0.94
522,0.94
523,1.0
524,0.88
525,1.0
526,0.98
527,1.0
528,1.0
529,0.92
52,1.0
530,1.0
531,0.94
532,0.96
533,1.0
534,1.0
535,0.96
536,0.92
537,1.0
538,0.94
539,0.95
53,0.91
540,0.9
541,0.86
542,1.0
543,0.97
544,0.9
545,1.0
546,1.0
547,0.88
548,0.96
549,0.92
54,0.96
550,0.93
551,1.0
552,0.91
553,0.88
554,0.92
555,0.98
556,1.0
557,0.97
558,0.94
559,1.0
55,0.96
560,0.92
561,0.97
562,0.97
563,0.94
564,0.98
565,0.9
566,0.95
567,0.98
568,1.0
569,1.0
56,1.0
570,1.0
571,0.94
572,0.94
573,0.93
574,0.95
575,0.97
576,1.0
577,0.97
578,1.0
579,0.97
57,0.92
580,0.94
581,1.0
582,0.98
583,1.0
584,0.87
585,0.96
586,0.92
587,0.94
588,0.95
589,0.96
58,0.98
590,0.89
591,0.94
592,1.0
593,0.92
594,0.94
595,0.95
596,0.92
597,0.92
598,0.9
599,1.0
59,0.94
5,0.94
600,0.88
601,1.0
602,0.92
603,0.91
604,0.94
605,0.94
606,0.92
607,0.96
608,0.88
609,0.96
60,0.96
610,0.96
611,0.91
612,0.98
613,1.0
614,0.91
615,0.96
616,1.0
617,1.0
618,0.91
619,1.0
61,1.0
620,1.0
621,1.0
622,0.96
623,0.9
624,1.0
625,0.94
626,1.0
627,1.0
628,0.93
629,1.0
62,0.94
