userId,timestamp,origin_lat,origin_lon,origin_category,destination_lat,destination_lon,destination_category
1000,2025-05-28 07:30:00,40.699023,-73.810015,Train Station,40.750795,-73.993576,Train Station
1000,2025-05-28 08:00:00,40.750795,-73.993576,Train Station,40.739398,-73.99321,General Entertainment
1000,2025-05-28 12:15:00,40.739398,-73.99321,General Entertainment,40.750795,-73.993576,Train Station
1000,2025-05-28 13:15:00,40.750795,-73.993576,Train Station,40.699023,-73.810015,Train Station
1000,2025-05-28 17:30:00,40.699023,-73.810015,Train Station,40.828277,-73.926553,Stadium
1000,2025-05-28 18:00:00,40.828277,-73.926553,Stadium,40.739398,-73.99321,General Entertainment
1000,2025-05-28 20:30:00,40.739398,-73.99321,General Entertainment,40.750795,-73.993576,Train Station
1001,2025-05-28 07:00:00,40.738681,-73.988498,Gym / Fitness Center,40.753798,-73.986815,Food & Drink Shop
1001,2025-05-28 08:15:00,40.753798,-73.986815,Food & Drink Shop,40.746514,-73.989795,Gym / Fitness Center
1001,2025-05-28 10:30:00,40.746514,-73.989795,Gym / Fitness Center,40.741965,-74.004829,Bakery
1001,2025-05-28 12:00:00,40.741965,-74.004829,Bakery,40.735282,-73.990403,Park
1001,2025-05-28 13:00:00,40.735282,-73.990403,Park,40.741862,-73.989434,Food & Drink Shop
1001,2025-05-28 15:00:00,40.741862,-73.989434,Food & Drink Shop,40.775949,-73.955915,Gym / Fitness Center
1001,2025-05-28 17:00:00,40.775949,-73.955915,Gym / Fitness Center,40.744923,-73.998036,Movie Theater
1001,2025-05-28 19:00:00,40.744923,-73.998036,Movie Theater,40.721741,-73.984806,Bar
1001,2025-05-28 21:30:00,40.721741,-73.984806,Bar,40.727967,-74.001984,Food & Drink Shop
1002,2025-05-28 07:30:00,40.898591,-73.847787,Home (private),40.854324,-73.867781,Gym / Fitness Center
1002,2025-05-28 08:30:00,40.854324,-73.867781,Gym / Fitness Center,40.898472,-73.85451,Coffee Shop
1002,2025-05-28 10:00:00,40.898472,-73.85451,Coffee Shop,40.734852,-73.991085,Food & Drink Shop
1002,2025-05-28 11:00:00,40.734852,-73.991085,Food & Drink Shop,40.754563,-73.995115,Indian Restaurant
1002,2025-05-28 12:30:00,40.754563,-73.995115,Indian Restaurant,40.778525,-73.982151,Scenic Lookout
1002,2025-05-28 14:30:00,40.778525,-73.982151,Scenic Lookout,40.898591,-73.847787,Home (private)
1002,2025-05-28 16:00:00,40.898591,-73.847787,Home (private),40.739063,-73.986955,Church
1002,2025-05-28 18:30:00,40.739063,-73.986955,Church,40.740778,-73.987683,Burger Joint
1002,2025-05-28 20:00:00,40.740778,-73.987683,Burger Joint,40.749728,-73.993821,Ice Cream Shop
1002,2025-05-28 21:30:00,40.749728,-73.993821,Ice Cream Shop,40.898591,-73.847787,Home (private)
1003,2025-05-28 08:30:00,40.714481,-73.87131,Home (private),40.683393,-73.883504,Deli / Bodega
1003,2025-05-28 09:00:00,40.683393,-73.883504,Deli / Bodega,40.817783,-73.927667,Community College
1003,2025-05-28 09:30:00,40.817783,-73.927667,Community College,40.743901,-73.9235,Fast Food Restaurant
1003,2025-05-28 12:00:00,40.743901,-73.9235,Fast Food Restaurant,40.712929,-73.872014,Drugstore / Pharmacy
1003,2025-05-28 12:30:00,40.712929,-73.872014,Drugstore / Pharmacy,40.683176,-73.88355,Outdoors & Recreation
1003,2025-05-28 14:00:00,40.683176,-73.88355,Outdoors & Recreation,40.71189,-73.900339,Laundry Service
1003,2025-05-28 17:00:00,40.71189,-73.900339,Laundry Service,40.683339,-73.883584,Deli / Bodega
1003,2025-05-28 18:00:00,40.683339,-73.883584,Deli / Bodega,40.69691,-73.902991,General Entertainment
1003,2025-05-28 19:00:00,40.69691,-73.902991,General Entertainment,40.714481,-73.87131,Home (private)
1004,2025-05-28 07:30:00,40.690008,-73.977126,Home (private),40.68101,-73.938075,Office
1004,2025-05-28 08:15:00,40.68101,-73.938075,Office,40.679955,-73.944464,Food & Drink Shop
1004,2025-05-28 12:30:00,40.679955,-73.944464,Food & Drink Shop,40.73908,-73.993006,Paper / Office Supplies Store
1004,2025-05-28 13:00:00,40.73908,-73.993006,Paper / Office Supplies Store,40.757031,-73.989026,Movie Theater
1004,2025-05-28 17:30:00,40.757031,-73.989026,Movie Theater,40.756717,-73.988585,Arcade
1004,2025-05-28 20:00:00,40.756717,-73.988585,Arcade,40.6921,-73.98723,Neighborhood
1004,2025-05-28 22:30:00,40.6921,-73.98723,Neighborhood,40.690008,-73.977126,Home (private)
1005,2025-05-28 07:30:00,40.725063,-73.996005,Gym / Fitness Center,40.751646,-73.99292,Coffee Shop
1005,2025-05-28 09:00:00,40.751646,-73.99292,Coffee Shop,40.726819,-73.995695,Clothing Store
1005,2025-05-28 10:00:00,40.726819,-73.995695,Clothing Store,40.763462,-73.974005,Department Store
1005,2025-05-28 12:00:00,40.763462,-73.974005,Department Store,40.72496,-73.994989,Sandwich Place
1005,2025-05-28 13:00:00,40.72496,-73.994989,Sandwich Place,40.7292,-74.194324,Park
1005,2025-05-28 15:00:00,40.7292,-74.194324,Park,40.725063,-73.996005,Gym / Fitness Center
1005,2025-05-28 17:00:00,40.725063,-73.996005,Gym / Fitness Center,40.725929,-73.996395,Mexican Restaurant
1005,2025-05-28 19:00:00,40.725929,-73.996395,Mexican Restaurant,40.729617,-73.989798,Bar
1005,2025-05-28 21:00:00,40.729617,-73.989798,Bar,40.744743,-73.998214,Movie Theater
1006,2025-05-28 08:00:00,40.684996,-73.94186,Home (private),40.674408,-73.735877,School
1006,2025-05-28 08:30:00,40.674408,-73.735877,School,40.676387,-73.741836,Deli / Bodega
1006,2025-05-28 12:00:00,40.676387,-73.741836,Deli / Bodega,40.792929,-73.925772,Other Great Outdoors
1006,2025-05-28 12:30:00,40.792929,-73.925772,Other Great Outdoors,40.674408,-73.735877,School
1006,2025-05-28 14:00:00,40.674408,-73.735877,School,40.686104,-73.943826,Residential Building (Apartment / Condo)
1006,2025-05-28 15:00:00,40.686104,-73.943826,Residential Building (Apartment / Condo),40.687945,-73.944785,Fried Chicken Joint
1006,2025-05-28 18:00:00,40.687945,-73.944785,Fried Chicken Joint,40.686142,-73.943648,Deli / Bodega
1006,2025-05-28 19:00:00,40.686142,-73.943648,Deli / Bodega,40.687247,-73.944705,Caribbean Restaurant
1006,2025-05-28 20:00:00,40.687247,-73.944705,Caribbean Restaurant,40.684996,-73.94186,Home (private)
1007,2025-05-28 07:30:00,40.732999,-73.985496,Breakfast Spot,40.734483,-73.988234,Gym / Fitness Center
1007,2025-05-28 09:00:00,40.734483,-73.988234,Gym / Fitness Center,40.731156,-73.988728,American Restaurant
1007,2025-05-28 10:30:00,40.731156,-73.988728,American Restaurant,40.704348,-73.919268,Deli / Bodega
1007,2025-05-28 12:00:00,40.704348,-73.919268,Deli / Bodega,40.764065,-73.988366,Mexican Restaurant
1007,2025-05-28 13:00:00,40.764065,-73.988366,Mexican Restaurant,40.734483,-73.988234,Gym / Fitness Center
1007,2025-05-28 15:00:00,40.734483,-73.988234,Gym / Fitness Center,40.734662,-73.988401,Bar
1007,2025-05-28 18:00:00,40.734662,-73.988401,Bar,40.755998,-73.967733,Bar
1007,2025-05-28 19:30:00,40.755998,-73.967733,Bar,40.732609,-73.987781,Bar
1007,2025-05-28 21:00:00,40.732609,-73.987781,Bar,40.784317,-73.977605,Bar
1009,2025-05-28 07:00:00,40.760883,-73.985009,Gym / Fitness Center,40.738196,-74.003471,Coffee Shop
1009,2025-05-28 08:30:00,40.738196,-74.003471,Coffee Shop,40.758551,-73.984888,Office
1009,2025-05-28 09:00:00,40.758551,-73.984888,Office,40.761421,-73.988194,Bank
1009,2025-05-28 12:30:00,40.761421,-73.988194,Bank,40.758551,-73.984888,Office
1009,2025-05-28 13:00:00,40.758551,-73.984888,Office,40.760883,-73.985009,Gym / Fitness Center
1009,2025-05-28 17:30:00,40.760883,-73.985009,Gym / Fitness Center,40.758075,-73.989411,Theater
1009,2025-05-28 19:30:00,40.758075,-73.989411,Theater,40.719116,-74.00343,Bar
1009,2025-05-28 21:00:00,40.719116,-74.00343,Bar,40.76054,-73.984624,Hotel
100,2025-05-28 09:00:00,40.761793,-73.986874,Bakery,40.871923,-73.921237,Park
100,2025-05-28 10:00:00,40.871923,-73.921237,Park,40.791734,-73.978902,Scenic Lookout
100,2025-05-28 12:00:00,40.791734,-73.978902,Scenic Lookout,40.762819,-73.989307,Deli / Bodega
100,2025-05-28 13:30:00,40.762819,-73.989307,Deli / Bodega,40.758278,-73.988028,Theater
100,2025-05-28 15:00:00,40.758278,-73.988028,Theater,40.781191,-73.986495,Other Great Outdoors
100,2025-05-28 17:30:00,40.781191,-73.986495,Other Great Outdoors,40.765442,-73.981697,Restaurant
100,2025-05-28 19:00:00,40.765442,-73.981697,Restaurant,40.762796,-73.987581,Theater
100,2025-05-28 21:00:00,40.762796,-73.987581,Theater,40.761793,-73.986874,Bakery
1010,2025-05-28 07:30:00,40.785735,-74.165099,Home (private),40.802953,-74.162361,High School
1010,2025-05-28 08:00:00,40.802953,-74.162361,High School,40.802953,-74.162361,High School
1010,2025-05-28 11:50:00,40.802953,-74.162361,High School,40.800878,-74.154137,Pizza Place
1010,2025-05-28 15:00:00,40.800878,-74.154137,Pizza Place,40.815027,-74.161931,Diner
1010,2025-05-28 15:45:00,40.815027,-74.161931,Diner,40.868613,-74.125335,Playground
1010,2025-05-28 16:30:00,40.868613,-74.125335,Playground,40.785735,-74.165099,Home (private)
1010,2025-05-28 18:00:00,40.785735,-74.165099,Home (private),40.792558,-74.145733,Clothing Store
