userId,timestamp,origin_lat,origin_lon,origin_category,destination_lat,destination_lon,destination_category
1000,2025-05-28 08:00:00,40.699023,-73.810015,Train Station,40.739398,-73.99321,General Entertainment
1000,2025-05-28 08:30:00,40.739398,-73.99321,General Entertainment,40.750795,-73.993576,Train Station
1000,2025-05-28 10:00:00,40.750795,-73.993576,Train Station,40.828277,-73.926553,Stadium
1000,2025-05-28 11:00:00,40.828277,-73.926553,Stadium,40.699023,-73.810015,Train Station
1000,2025-05-28 13:30:00,40.699023,-73.810015,Train Station,40.750795,-73.993576,Train Station
1000,2025-05-28 14:00:00,40.750795,-73.993576,Train Station,40.756974,-73.988774,Movie Theater
1000,2025-05-28 15:30:00,40.756974,-73.988774,Movie Theater,40.750795,-73.993576,Train Station
1000,2025-05-28 17:00:00,40.750795,-73.993576,Train Station,40.739398,-73.99321,General Entertainment
1000,2025-05-28 18:00:00,40.739398,-73.99321,General Entertainment,40.828277,-73.926553,Stadium
1000,2025-05-28 20:30:00,40.828277,-73.926553,Stadium,40.699023,-73.810015,Train Station
1001,2025-05-28 07:30:00,40.738681,-73.988498,Gym / Fitness Center,40.743695,-74.00341,Coffee Shop
1001,2025-05-28 09:00:00,40.743695,-74.00341,Coffee Shop,40.748582,-73.989422,Miscellaneous Shop
1001,2025-05-28 10:00:00,40.748582,-73.989422,Miscellaneous Shop,40.733421,-73.993371,French Restaurant
1001,2025-05-28 12:30:00,40.733421,-73.993371,French Restaurant,40.735282,-73.990403,Park
1001,2025-05-28 14:00:00,40.735282,-73.990403,Park,40.774867,-73.981795,Movie Theater
1001,2025-05-28 16:00:00,40.774867,-73.981795,Movie Theater,40.732431,-74.001749,Bar
1001,2025-05-28 18:30:00,40.732431,-74.001749,Bar,40.747675,-73.976503,BBQ Joint
1001,2025-05-28 20:00:00,40.747675,-73.976503,BBQ Joint,40.673615,-73.99171,Music Venue
1002,2025-05-28 07:30:00,40.898591,-73.847787,Home (private),40.854324,-73.867781,Gym / Fitness Center
1002,2025-05-28 08:15:00,40.854324,-73.867781,Gym / Fitness Center,40.751646,-73.99292,Coffee Shop
1002,2025-05-28 09:30:00,40.751646,-73.99292,Coffee Shop,40.739063,-73.986955,Church
1002,2025-05-28 10:00:00,40.739063,-73.986955,Church,40.753942,-73.992395,Food & Drink Shop
1002,2025-05-28 11:30:00,40.753942,-73.992395,Food & Drink Shop,40.7528,-73.977267,Restaurant
1002,2025-05-28 12:00:00,40.7528,-73.977267,Restaurant,40.74245,-74.005766,Ice Cream Shop
1002,2025-05-28 13:30:00,40.74245,-74.005766,Ice Cream Shop,40.754919,-73.991804,Deli / Bodega
1002,2025-05-28 14:00:00,40.754919,-73.991804,Deli / Bodega,40.739063,-73.986955,Church
1002,2025-05-28 15:30:00,40.739063,-73.986955,Church,40.750997,-73.99329,Fast Food Restaurant
1002,2025-05-28 17:00:00,40.750997,-73.99329,Fast Food Restaurant,40.898591,-73.847787,Home (private)
1002,2025-05-28 18:30:00,40.898591,-73.847787,Home (private),40.739063,-73.986955,Church
1002,2025-05-28 19:00:00,40.739063,-73.986955,Church,40.754563,-73.995115,Indian Restaurant
1002,2025-05-28 20:30:00,40.754563,-73.995115,Indian Restaurant,40.898591,-73.847787,Home (private)
1003,2025-05-28 08:00:00,40.714481,-73.87131,Home (private),40.683393,-73.883504,Deli / Bodega
1003,2025-05-28 09:00:00,40.683393,-73.883504,Deli / Bodega,40.683176,-73.88355,Outdoors & Recreation
1003,2025-05-28 10:00:00,40.683176,-73.88355,Outdoors & Recreation,40.817783,-73.927667,Community College
1003,2025-05-28 12:00:00,40.817783,-73.927667,Community College,40.743901,-73.9235,Fast Food Restaurant
1003,2025-05-28 14:00:00,40.743901,-73.9235,Fast Food Restaurant,40.705129,-73.908426,Music Venue
1003,2025-05-28 16:00:00,40.705129,-73.908426,Music Venue,40.683339,-73.883584,Deli / Bodega
1003,2025-05-28 18:00:00,40.683339,-73.883584,Deli / Bodega,40.712929,-73.872014,Drugstore / Pharmacy
1003,2025-05-28 19:00:00,40.712929,-73.872014,Drugstore / Pharmacy,40.714481,-73.87131,Home (private)
1003,2025-05-28 20:00:00,40.714481,-73.87131,Home (private),40.683339,-73.883584,Deli / Bodega
1004,2025-05-28 08:00:00,40.690008,-73.977126,Home (private),40.679909,-73.940371,Subway
1004,2025-05-28 08:30:00,40.679909,-73.940371,Subway,40.68101,-73.938075,Office
1004,2025-05-28 09:00:00,40.68101,-73.938075,Office,40.679955,-73.944464,Food & Drink Shop
1004,2025-05-28 12:00:00,40.679955,-73.944464,Food & Drink Shop,40.68101,-73.938075,Office
1004,2025-05-28 13:00:00,40.68101,-73.938075,Office,40.679909,-73.940371,Subway
1004,2025-05-28 18:00:00,40.679909,-73.940371,Subway,40.739744,-73.994964,Clothing Store
1004,2025-05-28 18:30:00,40.739744,-73.994964,Clothing Store,40.757031,-73.989026,Movie Theater
1004,2025-05-28 19:30:00,40.757031,-73.989026,Movie Theater,40.690008,-73.977126,Home (private)
1005,2025-05-28 08:30:00,40.7662,-74.219581,Coffee Shop,40.725063,-73.996005,Gym / Fitness Center
1005,2025-05-28 09:15:00,40.725063,-73.996005,Gym / Fitness Center,40.72496,-73.994989,Sandwich Place
1005,2025-05-28 11:00:00,40.72496,-73.994989,Sandwich Place,40.725929,-73.996395,Mexican Restaurant
1005,2025-05-28 12:30:00,40.725929,-73.996395,Mexican Restaurant,40.7292,-74.194324,Park
1005,2025-05-28 14:00:00,40.7292,-74.194324,Park,40.722966,-74.000087,Bar
1005,2025-05-28 16:00:00,40.722966,-74.000087,Bar,40.722842,-73.994116,Cuban Restaurant
1005,2025-05-28 18:30:00,40.722842,-73.994116,Cuban Restaurant,40.744743,-73.998214,Movie Theater
1005,2025-05-28 21:00:00,40.744743,-73.998214,Movie Theater,40.7662,-74.219581,Coffee Shop
1006,2025-05-28 07:30:00,40.684996,-73.94186,Home (private),40.674408,-73.735877,School
