userId,timestamp,origin_lat,origin_lon,origin_category,destination_lat,destination_lon,destination_category
1000,2025-05-28 07:30:00,40.699023,-73.810015,Train Station,40.750795,-73.993576,Train Station
1000,2025-05-28 08:00:00,40.750795,-73.993576,Train Station,40.739398,-73.99321,General Entertainment
1000,2025-05-28 12:00:00,40.739398,-73.99321,General Entertainment,40.750795,-73.993576,Train Station
1000,2025-05-28 13:30:00,40.750795,-73.993576,Train Station,40.699023,-73.810015,Train Station
1000,2025-05-28 16:00:00,40.699023,-73.810015,Train Station,40.750795,-73.993576,Train Station
1000,2025-05-28 17:00:00,40.750795,-73.993576,Train Station,40.828277,-73.926553,Stadium
1000,2025-05-28 20:00:00,40.828277,-73.926553,Stadium,40.699023,-73.810015,Train Station
1001,2025-05-28 06:30:00,40.738681,-73.988498,Gym / Fitness Center,40.744818,-73.995152,Food & Drink Shop
1001,2025-05-28 08:00:00,40.744818,-73.995152,Food & Drink Shop,40.743695,-74.00341,Coffee Shop
1001,2025-05-28 12:30:00,40.743695,-74.00341,Coffee Shop,40.670844,-73.977754,Cajun / Creole Restaurant
1001,2025-05-28 13:00:00,40.670844,-73.977754,Cajun / Creole Restaurant,40.742386,-73.990702,Gym / Fitness Center
1001,2025-05-28 15:00:00,40.742386,-73.990702,Gym / Fitness Center,40.732431,-74.001749,Bar
1001,2025-05-28 17:30:00,40.732431,-74.001749,Bar,40.774867,-73.981795,Movie Theater
1001,2025-05-28 19:00:00,40.774867,-73.981795,Movie Theater,40.746988,-73.977376,Italian Restaurant
1001,2025-05-28 21:30:00,40.746988,-73.977376,Italian Restaurant,40.732738,-74.002024,Bar
1002,2025-05-28 08:00:00,40.898591,-73.847787,Home (private),40.751646,-73.99292,Coffee Shop
1002,2025-05-28 09:00:00,40.751646,-73.99292,Coffee Shop,40.753942,-73.992395,Food & Drink Shop
1002,2025-05-28 10:30:00,40.753942,-73.992395,Food & Drink Shop,40.7528,-73.977267,Restaurant
1002,2025-05-28 12:00:00,40.7528,-73.977267,Restaurant,40.8996,-73.849772,Garden
1002,2025-05-28 13:30:00,40.8996,-73.849772,Garden,40.74245,-74.005766,Ice Cream Shop
1002,2025-05-28 15:00:00,40.74245,-74.005766,Ice Cream Shop,40.85526,-73.867741,Shopping Mall
1002,2025-05-28 16:30:00,40.85526,-73.867741,Shopping Mall,40.734798,-73.986139,Diner
1002,2025-05-28 18:00:00,40.734798,-73.986139,Diner,40.739063,-73.986955,Church
1002,2025-05-28 19:30:00,40.739063,-73.986955,Church,40.898591,-73.847787,Home (private)
1003,2025-05-28 08:00:00,40.714481,-73.87131,Home (private),40.817783,-73.927667,Community College
1003,2025-05-28 09:30:00,40.817783,-73.927667,Community College,40.683393,-73.883504,Deli / Bodega
1003,2025-05-28 12:00:00,40.683393,-73.883504,Deli / Bodega,40.683176,-73.88355,Outdoors & Recreation
1003,2025-05-28 13:00:00,40.683176,-73.88355,Outdoors & Recreation,40.712929,-73.872014,Drugstore / Pharmacy
1003,2025-05-28 15:30:00,40.712929,-73.872014,Drugstore / Pharmacy,40.683393,-73.883504,Deli / Bodega
1003,2025-05-28 17:00:00,40.683393,-73.883504,Deli / Bodega,40.743901,-73.9235,Fast Food Restaurant
1003,2025-05-28 18:30:00,40.743901,-73.9235,Fast Food Restaurant,40.73492,-73.988297,Music Venue
1003,2025-05-28 20:00:00,40.73492,-73.988297,Music Venue,40.743901,-73.9235,Fast Food Restaurant
1003,2025-05-28 23:00:00,40.743901,-73.9235,Fast Food Restaurant,40.714481,-73.87131,Home (private)
1004,2025-05-28 07:30:00,40.690008,-73.977126,Home (private),40.679909,-73.940371,Subway
1004,2025-05-28 08:00:00,40.679909,-73.940371,Subway,40.68101,-73.938075,Office
1004,2025-05-28 08:15:00,40.68101,-73.938075,Office,40.679955,-73.944464,Food & Drink Shop
1004,2025-05-28 12:00:00,40.679955,-73.944464,Food & Drink Shop,40.68101,-73.938075,Office
1004,2025-05-28 12:30:00,40.68101,-73.938075,Office,40.679909,-73.940371,Subway
1004,2025-05-28 17:30:00,40.679909,-73.940371,Subway,40.739744,-73.994964,Clothing Store
1004,2025-05-28 17:45:00,40.739744,-73.994964,Clothing Store,40.692111,-73.9889,Burger Joint
1004,2025-05-28 18:30:00,40.692111,-73.9889,Burger Joint,40.757031,-73.989026,Movie Theater
1004,2025-05-28 19:15:00,40.757031,-73.989026,Movie Theater,40.679909,-73.940371,Subway
1004,2025-05-28 21:30:00,40.679909,-73.940371,Subway,40.690008,-73.977126,Home (private)
1005,2025-05-28 08:30:00,40.7662,-74.219581,Coffee Shop,40.750795,-73.993576,Train Station
1005,2025-05-28 09:00:00,40.750795,-73.993576,Train Station,40.724877,-73.997147,Building
1005,2025-05-28 09:30:00,40.724877,-73.997147,Building,40.72496,-73.994989,Sandwich Place
1005,2025-05-28 12:00:00,40.72496,-73.994989,Sandwich Place,40.722842,-73.994116,Cuban Restaurant
1005,2025-05-28 12:30:00,40.722842,-73.994116,Cuban Restaurant,40.750795,-73.993576,Train Station
1005,2025-05-28 13:30:00,40.750795,-73.993576,Train Station,40.725063,-73.996005,Gym / Fitness Center
1005,2025-05-28 17:00:00,40.725063,-73.996005,Gym / Fitness Center,40.763848,-74.228482,Caribbean Restaurant
1005,2025-05-28 19:00:00,40.763848,-74.228482,Caribbean Restaurant,40.722966,-74.000087,Bar
1005,2025-05-28 21:30:00,40.722966,-74.000087,Bar,40.750795,-73.993576,Train Station
1006,2025-05-28 08:00:00,40.684996,-73.94186,Home (private),40.676387,-73.741836,Deli / Bodega
1006,2025-05-28 08:30:00,40.676387,-73.741836,Deli / Bodega,40.674408,-73.735877,School
1006,2025-05-28 09:00:00,40.674408,-73.735877,School,40.703677,-73.816333,Elementary School
1006,2025-05-28 12:00:00,40.703677,-73.816333,Elementary School,40.676387,-73.741836,Deli / Bodega
1006,2025-05-28 12:30:00,40.676387,-73.741836,Deli / Bodega,40.684996,-73.94186,Home (private)
1006,2025-05-28 13:00:00,40.684996,-73.94186,Home (private),40.687247,-73.944705,Caribbean Restaurant
1006,2025-05-28 18:00:00,40.687247,-73.944705,Caribbean Restaurant,40.686104,-73.943826,Residential Building (Apartment / Condo)
1006,2025-05-28 19:00:00,40.686104,-73.943826,Residential Building (Apartment / Condo),40.676387,-73.741836,Deli / Bodega
1006,2025-05-28 20:30:00,40.676387,-73.741836,Deli / Bodega,40.684996,-73.94186,Home (private)
1007,2025-05-28 08:00:00,40.734483,-73.988234,Gym / Fitness Center,40.732999,-73.985496,Breakfast Spot
1007,2025-05-28 09:30:00,40.732999,-73.985496,Breakfast Spot,40.736923,-73.988297,Office
1007,2025-05-28 11:00:00,40.736923,-73.988297,Office,40.731156,-73.988728,American Restaurant
1007,2025-05-28 13:00:00,40.731156,-73.988728,American Restaurant,40.734483,-73.988234,Gym / Fitness Center
1007,2025-05-28 15:00:00,40.734483,-73.988234,Gym / Fitness Center,40.729395,-73.987172,Bar
1007,2025-05-28 17:00:00,40.729395,-73.987172,Bar,40.719787,-73.987241,Bar
1007,2025-05-28 19:00:00,40.719787,-73.987241,Bar,40.717952,-73.98541,Music Venue
1007,2025-05-28 21:00:00,40.717952,-73.98541,Music Venue,40.755998,-73.967733,Bar
1007,2025-05-28 23:00:00,40.755998,-73.967733,Bar,40.732609,-73.987781,Bar
1008,2025-05-28 08:00:00,40.731154,-73.860719,Residential Building,40.750795,-73.993576,Train Station
1008,2025-05-28 08:30:00,40.750795,-73.993576,Train Station,40.638844,-73.741824,Office
1008,2025-05-28 09:00:00,40.638844,-73.741824,Office,40.730186,-73.863101,Coffee Shop
1008,2025-05-28 12:00:00,40.730186,-73.863101,Coffee Shop,40.731154,-73.860719,Residential Building
1008,2025-05-28 12:45:00,40.731154,-73.860719,Residential Building,40.733062,-73.863078,Department Store
1008,2025-05-28 13:30:00,40.733062,-73.863078,Department Store,40.730962,-73.860706,Drugstore / Pharmacy
1008,2025-05-28 15:00:00,40.730962,-73.860706,Drugstore / Pharmacy,40.7594,-73.989479,Gym / Fitness Center
1008,2025-05-28 17:00:00,40.7594,-73.989479,Gym / Fitness Center,40.775142,-73.982495,Restaurant
1008,2025-05-28 18:30:00,40.775142,-73.982495,Restaurant,40.756991,-73.988728,Movie Theater
1008,2025-05-28 20:00:00,40.756991,-73.988728,Movie Theater,40.731154,-73.860719,Residential Building
1009,2025-05-28 06:30:00,40.760883,-73.985009,Gym / Fitness Center,40.758551,-73.984888,Office
1009,2025-05-28 07:45:00,40.758551,-73.984888,Office,40.764429,-73.987086,Food & Drink Shop
1009,2025-05-28 12:30:00,40.764429,-73.987086,Food & Drink Shop,40.758551,-73.984888,Office
1009,2025-05-28 13:15:00,40.758551,-73.984888,Office,40.760883,-73.985009,Gym / Fitness Center
1009,2025-05-28 17:00:00,40.760883,-73.985009,Gym / Fitness Center,40.737025,-74.005487,Park
1009,2025-05-28 18:30:00,40.737025,-74.005487,Park,40.718004,-74.002811,Theater
1009,2025-05-28 20:00:00,40.718004,-74.002811,Theater,40.719116,-74.00343,Bar
1009,2025-05-28 22:30:00,40.719116,-74.00343,Bar,40.76054,-73.984624,Hotel
100,2025-05-28 09:00:00,40.761793,-73.986874,Bakery,40.694842,-73.994272,Neighborhood
100,2025-05-28 10:00:00,40.694842,-73.994272,Neighborhood,40.794057,-73.976596,Outdoor Recreation
100,2025-05-28 12:00:00,40.794057,-73.976596,Outdoor Recreation,40.762819,-73.989307,Deli / Bodega
100,2025-05-28 13:30:00,40.762819,-73.989307,Deli / Bodega,40.791734,-73.978902,Scenic Lookout
