userId,timestamp,origin_lat,origin_lon,origin_category,destination_lat,destination_lon,destination_category
1000,2025-05-28 08:00:00,35.66303,139.701102,Coffee Shop,35.703593,139.77179,Art Gallery
1000,2025-05-28 09:30:00,35.703593,139.77179,Art Gallery,35.734977,139.708911,Japanese Restaurant
1000,2025-05-28 11:00:00,35.734977,139.708911,Japanese Restaurant,35.731767,139.710128,Ramen / Noodle House
1000,2025-05-28 12:30:00,35.731767,139.710128,Ramen / Noodle House,35.690206,139.697229,Theater
1000,2025-05-28 14:00:00,35.690206,139.697229,Theater,35.674043,139.736685,Italian Restaurant
1000,2025-05-28 16:30:00,35.674043,139.736685,Italian Restaurant,35.698978,139.771628,Bar
1000,2025-05-28 18:30:00,35.698978,139.771628,Bar,35.670232,139.753046,Casino
1001,2025-05-28 07:30:00,35.675052,139.763314,Train Station,35.655518,139.756731,Light Rail
1001,2025-05-28 07:45:00,35.655518,139.756731,Light Rail,35.55138,139.788408,Airport
1001,2025-05-28 08:15:00,35.55138,139.788408,Airport,35.552026,139.788086,Airport
1001,2025-05-28 09:00:00,35.552026,139.788086,Airport,35.551144,139.789084,Airport
1001,2025-05-28 10:30:00,35.551144,139.789084,Airport,35.552465,139.788332,Ramen / Noodle House
1001,2025-05-28 12:00:00,35.552465,139.788332,Ramen / Noodle House,35.655518,139.756731,Light Rail
1001,2025-05-28 12:30:00,35.655518,139.756731,Light Rail,35.675052,139.763314,Train Station
1001,2025-05-28 12:45:00,35.675052,139.763314,Train Station,35.788274,139.612915,Train Station
1001,2025-05-28 15:00:00,35.788274,139.612915,Train Station,35.675675,139.763464,Subway
1001,2025-05-28 16:00:00,35.675675,139.763464,Subway,35.655618,139.756742,Train Station
1001,2025-05-28 17:30:00,35.655618,139.756742,Train Station,35.55052,139.789562,Airport
1001,2025-05-28 18:30:00,35.55052,139.789562,Airport,35.55138,139.788408,Airport
1001,2025-05-28 19:00:00,35.55138,139.788408,Airport,35.743795,139.678588,Train Station
1002,2025-05-28 07:00:00,35.682058,139.786026,Subway,35.689858,139.835658,Subway
1002,2025-05-28 07:15:00,35.689858,139.835658,Subway,35.678368,139.781526,Food & Drink Shop
1002,2025-05-28 09:00:00,35.678368,139.781526,Food & Drink Shop,35.702139,139.771766,Fast Food Restaurant
1002,2025-05-28 12:30:00,35.702139,139.771766,Fast Food Restaurant,35.679836,139.780061,Subway
1002,2025-05-28 13:00:00,35.679836,139.780061,Subway,35.698596,139.773018,Train Station
1002,2025-05-28 17:30:00,35.698596,139.773018,Train Station,35.697412,139.77246,Japanese Restaurant
1002,2025-05-28 18:00:00,35.697412,139.77246,Japanese Restaurant,35.698025,139.772411,Arcade
1002,2025-05-28 20:00:00,35.698025,139.772411,Arcade,35.689858,139.835658,Subway
1002,2025-05-28 21:30:00,35.689858,139.835658,Subway,35.678368,139.781526,Food & Drink Shop
1003,2025-05-28 07:00:00,35.657229,139.61461,Home (private),35.64595,139.620838,Gym / Fitness Center
1003,2025-05-28 07:30:00,35.64595,139.620838,Gym / Fitness Center,35.64735,139.624079,Train Station
1003,2025-05-28 08:30:00,35.64735,139.624079,Train Station,35.65,139.62,Office
1003,2025-05-28 09:00:00,35.65,139.62,Office,35.656783,139.60943,Food & Drink Shop
1003,2025-05-28 12:30:00,35.656783,139.60943,Food & Drink Shop,35.65,139.62,Office
1003,2025-05-28 13:00:00,35.65,139.62,Office,35.65,139.62,Office
1003,2025-05-28 17:00:00,35.65,139.62,Office,35.64735,139.624079,Train Station
1003,2025-05-28 17:30:00,35.64735,139.624079,Train Station,35.669382,139.624839,Indian Restaurant
1003,2025-05-28 18:00:00,35.669382,139.624839,Indian Restaurant,35.657229,139.61461,Home (private)
1003,2025-05-28 19:30:00,35.657229,139.61461,Home (private),35.745049,139.645307,Park
1003,2025-05-28 20:00:00,35.745049,139.645307,Park,35.657229,139.61461,Home (private)
1004,2025-05-28 05:00:00,35.702309,139.745032,Train Station,35.679836,139.780061,Subway
1004,2025-05-28 05:30:00,35.679836,139.780061,Subway,35.626797,139.774375,Office
1004,2025-05-28 06:15:00,35.626797,139.774375,Office,35.685419,139.782087,Café
1004,2025-05-28 12:00:00,35.685419,139.782087,Café,35.729422,139.709358,Department Store
1004,2025-05-28 13:00:00,35.729422,139.709358,Department Store,35.626945,139.777738,Chinese Restaurant
1004,2025-05-28 15:00:00,35.626945,139.777738,Chinese Restaurant,35.729865,139.710956,Train Station
1004,2025-05-28 17:00:00,35.729865,139.710956,Train Station,35.686324,139.782271,Subway
1004,2025-05-28 17:30:00,35.686324,139.782271,Subway,35.706642,139.720606,Ramen / Noodle House
1004,2025-05-28 18:00:00,35.706642,139.720606,Ramen / Noodle House,35.685419,139.782087,Café
1004,2025-05-28 20:00:00,35.685419,139.782087,Café,35.729865,139.710956,Train Station
1005,2025-05-28 08:30:00,35.667732,139.706452,Café,35.668645,139.726847,Office
1005,2025-05-28 09:15:00,35.668645,139.726847,Office,35.671256,139.726278,Japanese Restaurant
1005,2025-05-28 12:00:00,35.671256,139.726278,Japanese Restaurant,35.668645,139.726847,Office
1005,2025-05-28 13:30:00,35.668645,139.726847,Office,35.689596,139.683695,Bar
1005,2025-05-28 18:00:00,35.689596,139.683695,Bar,35.671435,139.765765,Department Store
1005,2025-05-28 20:00:00,35.671435,139.765765,Department Store,35.663586,139.699356,Café
