userId,timestamp,origin_lat,origin_lon,origin_category,destination_lat,destination_lon,destination_category
1000,2025-05-28 07:30:00,40.699023,-73.810015,Train Station,40.750795,-73.993576,Train Station
1000,2025-05-28 08:00:00,40.750795,-73.993576,Train Station,40.739398,-73.99321,General Entertainment
1000,2025-05-28 09:00:00,40.739398,-73.99321,General Entertainment,40.739398,-73.99321,General Entertainment
1000,2025-05-28 10:30:00,40.739398,-73.99321,General Entertainment,40.701987,-73.801047,Train Station
1000,2025-05-28 12:00:00,40.701987,-73.801047,Train Station,40.739398,-73.99321,General Entertainment
1000,2025-05-28 12:30:00,40.739398,-73.99321,General Entertainment,40.745181,-73.979436,Other Great Outdoors
1000,2025-05-28 15:00:00,40.745181,-73.979436,Other Great Outdoors,40.750795,-73.993576,Train Station
1000,2025-05-28 16:30:00,40.750795,-73.993576,Train Station,40.699023,-73.810015,Train Station
1000,2025-05-28 17:30:00,40.699023,-73.810015,Train Station,40.828277,-73.926553,Stadium
1000,2025-05-28 18:00:00,40.828277,-73.926553,Stadium,40.739398,-73.99321,General Entertainment
1000,2025-05-28 20:00:00,40.739398,-73.99321,General Entertainment,40.750795,-73.993576,Train Station
1001,2025-05-28 06:30:00,40.738681,-73.988498,Gym / Fitness Center,40.753798,-73.986815,Food & Drink Shop
1001,2025-05-28 08:00:00,40.753798,-73.986815,Food & Drink Shop,40.744156,-73.989244,Gym / Fitness Center
1001,2025-05-28 12:30:00,40.744156,-73.989244,Gym / Fitness Center,40.727967,-74.001984,Food & Drink Shop
1001,2025-05-28 13:30:00,40.727967,-74.001984,Food & Drink Shop,40.735282,-73.990403,Park
1001,2025-05-28 17:00:00,40.735282,-73.990403,Park,40.744923,-73.998036,Movie Theater
1001,2025-05-28 19:00:00,40.744923,-73.998036,Movie Theater,40.734852,-73.991085,Food & Drink Shop
1002,2025-05-28 07:30:00,40.898472,-73.85451,Coffee Shop,40.854324,-73.867781,Gym / Fitness Center
1002,2025-05-28 09:00:00,40.854324,-73.867781,Gym / Fitness Center,40.742016,-74.005163,Food & Drink Shop
1002,2025-05-28 11:30:00,40.742016,-74.005163,Food & Drink Shop,40.7528,-73.977267,Restaurant
1002,2025-05-28 13:00:00,40.7528,-73.977267,Restaurant,40.778525,-73.982151,Scenic Lookout
1002,2025-05-28 15:30:00,40.778525,-73.982151,Scenic Lookout,40.749728,-73.993821,Ice Cream Shop
1002,2025-05-28 17:00:00,40.749728,-73.993821,Ice Cream Shop,40.739063,-73.986955,Church
1002,2025-05-28 19:00:00,40.739063,-73.986955,Church,40.740778,-73.987683,Burger Joint
1002,2025-05-28 20:30:00,40.740778,-73.987683,Burger Joint,40.734852,-73.991085,Food & Drink Shop
1002,2025-05-28 22:00:00,40.734852,-73.991085,Food & Drink Shop,40.898591,-73.847787,Home (private)
1003,2025-05-28 08:00:00,40.714481,-73.87131,Home (private),40.817783,-73.927667,Community College
1003,2025-05-28 09:00:00,40.817783,-73.927667,Community College,40.683393,-73.883504,Deli / Bodega
1003,2025-05-28 12:30:00,40.683393,-73.883504,Deli / Bodega,40.712929,-73.872014,Drugstore / Pharmacy
1003,2025-05-28 13:00:00,40.712929,-73.872014,Drugstore / Pharmacy,40.743901,-73.9235,Fast Food Restaurant
1003,2025-05-28 17:00:00,40.743901,-73.9235,Fast Food Restaurant,40.683176,-73.88355,Outdoors & Recreation
1003,2025-05-28 18:00:00,40.683176,-73.88355,Outdoors & Recreation,40.579903,-73.836617,Bar
1003,2025-05-28 20:00:00,40.579903,-73.836617,Bar,40.714481,-73.87131,Home (private)
1004,2025-05-28 07:30:00,40.690008,-73.977126,Home (private),40.679909,-73.940371,Subway
1004,2025-05-28 08:00:00,40.679909,-73.940371,Subway,40.68101,-73.938075,Office
1004,2025-05-28 08:30:00,40.68101,-73.938075,Office,40.679955,-73.944464,Food & Drink Shop
1004,2025-05-28 12:00:00,40.679955,-73.944464,Food & Drink Shop,40.68101,-73.938075,Office
1004,2025-05-28 13:00:00,40.68101,-73.938075,Office,40.68101,-73.938075,Office
1004,2025-05-28 17:30:00,40.68101,-73.938075,Office,40.679909,-73.940371,Subway
1004,2025-05-28 18:00:00,40.679909,-73.940371,Subway,40.739744,-73.994964,Clothing Store
1004,2025-05-28 18:30:00,40.739744,-73.994964,Clothing Store,40.757031,-73.989026,Movie Theater
1004,2025-05-28 19:30:00,40.757031,-73.989026,Movie Theater,40.66488,-73.909749,Neighborhood
1004,2025-05-28 22:00:00,40.66488,-73.909749,Neighborhood,40.690008,-73.977126,Home (private)
1005,2025-05-28 08:30:00,40.751646,-73.99292,Coffee Shop,40.725063,-73.996005,Gym / Fitness Center
1005,2025-05-28 09:15:00,40.725063,-73.996005,Gym / Fitness Center,40.763462,-73.974005,Department Store
1005,2025-05-28 11:00:00,40.763462,-73.974005,Department Store,40.722842,-73.994116,Cuban Restaurant
1005,2025-05-28 12:30:00,40.722842,-73.994116,Cuban Restaurant,40.729617,-73.989798,Bar
1005,2025-05-28 14:00:00,40.729617,-73.989798,Bar,40.7292,-74.194324,Park
1005,2025-05-28 16:00:00,40.7292,-74.194324,Park,40.725929,-73.996395,Mexican Restaurant
1005,2025-05-28 18:00:00,40.725929,-73.996395,Mexican Restaurant,40.744743,-73.998214,Movie Theater
1005,2025-05-28 20:00:00,40.744743,-73.998214,Movie Theater,40.750738,-73.9922,Bar
1006,2025-05-28 07:30:00,40.684996,-73.94186,Home (private),40.703677,-73.816333,Elementary School
1006,2025-05-28 08:00:00,40.703677,-73.816333,Elementary School,40.674408,-73.735877,School
1006,2025-05-28 08:30:00,40.674408,-73.735877,School,40.676387,-73.741836,Deli / Bodega
1006,2025-05-28 09:30:00,40.676387,-73.741836,Deli / Bodega,40.674599,-73.735584,Food & Drink Shop
1006,2025-05-28 12:00:00,40.674599,-73.735584,Food & Drink Shop,40.686104,-73.943826,Residential Building (Apartment / Condo)
1006,2025-05-28 13:00:00,40.686104,-73.943826,Residential Building (Apartment / Condo),40.703677,-73.816333,Elementary School
1006,2025-05-28 15:30:00,40.703677,-73.816333,Elementary School,40.674947,-73.736112,School
1006,2025-05-28 16:00:00,40.674947,-73.736112,School,40.687945,-73.944785,Fried Chicken Joint
1006,2025-05-28 17:00:00,40.687945,-73.944785,Fried Chicken Joint,40.687247,-73.944705,Caribbean Restaurant
1006,2025-05-28 18:00:00,40.687247,-73.944705,Caribbean Restaurant,40.676387,-73.741836,Deli / Bodega
1006,2025-05-28 19:30:00,40.676387,-73.741836,Deli / Bodega,40.684996,-73.94186,Home (private)
1007,2025-05-28 07:30:00,40.734483,-73.988234,Gym / Fitness Center,40.732999,-73.985496,Breakfast Spot
1007,2025-05-28 09:00:00,40.732999,-73.985496,Breakfast Spot,40.704348,-73.919268,Deli / Bodega
1007,2025-05-28 11:30:00,40.704348,-73.919268,Deli / Bodega,40.764065,-73.988366,Mexican Restaurant
1007,2025-05-28 12:30:00,40.764065,-73.988366,Mexican Restaurant,40.734483,-73.988234,Gym / Fitness Center
1007,2025-05-28 14:00:00,40.734483,-73.988234,Gym / Fitness Center,40.731156,-73.988728,American Restaurant
1007,2025-05-28 16:30:00,40.731156,-73.988728,American Restaurant,40.755998,-73.967733,Bar
1007,2025-05-28 18:30:00,40.755998,-73.967733,Bar,40.732609,-73.987781,Bar
1007,2025-05-28 20:00:00,40.732609,-73.987781,Bar,40.731698,-73.989227,Music Venue
1007,2025-05-28 21:30:00,40.731698,-73.989227,Music Venue,40.727243,-73.982702,Bar
1007,2025-05-28 23:00:00,40.727243,-73.982702,Bar,40.728602,-73.989962,Bar
1008,2025-05-28 07:30:00,40.731154,-73.860719,Residential Building (Apartment / Condo),40.750795,-73.993576,Train Station
1008,2025-05-28 08:15:00,40.750795,-73.993576,Train Station,40.638844,-73.741824,Office
1008,2025-05-28 09:00:00,40.638844,-73.741824,Office,40.748175,-73.987566,Café
1008,2025-05-28 12:00:00,40.748175,-73.987566,Café,40.730495,-73.861648,Bank
1008,2025-05-28 12:45:00,40.730495,-73.861648,Bank,40.7594,-73.989479,Gym / Fitness Center
1008,2025-05-28 14:00:00,40.7594,-73.989479,Gym / Fitness Center,40.733145,-73.863015,Mall
1008,2025-05-28 15:30:00,40.733145,-73.863015,Mall,40.694143,-73.850538,Asian Restaurant
1008,2025-05-28 17:00:00,40.694143,-73.850538,Asian Restaurant,40.756991,-73.988728,Movie Theater
1008,2025-05-28 19:00:00,40.756991,-73.988728,Movie Theater,40.715594,-73.998234,Ice Cream Shop
1008,2025-05-28 21:30:00,40.715594,-73.998234,Ice Cream Shop,40.731154,-73.860719,Residential Building (Apartment / Condo)
1009,2025-05-28 07:30:00,40.760883,-73.985009,Gym / Fitness Center,40.758551,-73.984888,Office
1009,2025-05-28 09:00:00,40.758551,-73.984888,Office,40.738196,-74.003471,Coffee Shop
1009,2025-05-28 12:30:00,40.738196,-74.003471,Coffee Shop,40.758551,-73.984888,Office
1009,2025-05-28 13:00:00,40.758551,-73.984888,Office,40.760883,-73.985009,Gym / Fitness Center
1009,2025-05-28 17:00:00,40.760883,-73.985009,Gym / Fitness Center,40.755343,-73.992114,Theater
1009,2025-05-28 19:00:00,40.755343,-73.992114,Theater,40.719116,-74.00343,Bar
1009,2025-05-28 21:30:00,40.719116,-74.00343,Bar,40.76054,-73.984624,Hotel
100,2025-05-28 09:00:00,40.761793,-73.986874,Bakery,40.694842,-73.994272,Neighborhood
100,2025-05-28 09:45:00,40.694842,-73.994272,Neighborhood,40.762819,-73.989307,Deli / Bodega
100,2025-05-28 11:00:00,40.762819,-73.989307,Deli / Bodega,40.691708,-73.98288,Flea Market
