userId,score
1000,0.85
1001,0.88
1002,0.85
1003,0.86
1004,0.85
1005,0.88
1006,0.87
1007,0.87
1008,0.82
1009,0.85
100,0.88
1010,0.88
1011,0.88
1012,0.85
1013,0.85
1014,0.85
1015,0.88
1016,1.0
1017,0.85
1018,0.84
1019,0.88
101,0.84
1020,0.91
1021,0.88
1022,0.93
1023,0.88
1024,0.85
1025,0.82
1026,0.85
1027,0.88
1028,0.85
1029,0.85
102,0.84
1030,0.85
1031,0.88
1032,0.86
1033,0.9
1034,0.85
1035,0.84
1036,0.86
1037,0.85
1038,0.83
1039,0.85
103,0.86
1040,0.85
1041,0.85
1042,0.87
1043,0.87
1044,0.9
1045,0.86
1046,0.87
1047,0.9
1048,0.86
1049,0.87
104,0.85
1050,0.88
1051,0.88
1052,0.86
1053,0.84
1054,0.85
1055,0.84
1056,0.85
1057,0.85
1058,0.87
1059,0.83
105,0.88
1060,0.9
1061,0.86
1062,0.86
1063,0.85
1064,0.88
1065,0.88
1066,0.92
1067,0.83
1068,0.83
1069,0.84
106,0.84
1070,0.88
1071,0.85
1072,0.86
1073,0.85
1074,0.87
1075,0.87
1076,0.85
1077,0.922
1078,0.88
1079,0.83
107,0.84
1080,0.9
1081,0.87
1082,0.83
1083,0.85
108,0.87
109,0.84
10,0.87
110,0.86
111,0.88
112,0.86
113,0.85
114,0.86
115,0.85
116,0.9
117,0.87
118,0.9
119,0.88
11,0.84
120,0.85
121,0.85
122,0.84
123,0.86
124,0.85
125,0.84
126,0.86
127,0.83
128,0.86
129,0.85
12,0.91
130,0.87
131,0.83
132,0.9
133,0.82
134,0.86
135,0.83
136,0.85
137,0.85
138,0.85
139,0.85
13,0.87
140,0.85
141,0.84
142,0.84
143,0.85
144,0.9
145,0.86
146,0.9
147,0.88
148,0.85
149,0.85
14,0.85
150,0.85
151,0.86
152,0.86
153,0.86
154,0.85
155,0.85
156,0.87
157,0.87
158,0.87
159,0.85
15,0.85
160,0.87
161,0.85
162,0.9
163,0.87
164,0.92
165,0.92
166,0.84
167,0.9
168,0.85
169,0.88
16,0.85
170,0.86
171,0.84
172,0.85
173,0.9
174,0.85
175,0.84
176,0.88
177,0.88
179,0.84
17,0.83
180,0.88
181,0.85
182,0.87
183,0.84
184,0.85
185,0.86
186,0.84
187,0.93
188,0.85
189,0.9
18,0.83
190,0.86
191,0.88
192,0.9
193,0.87
194,0.92
195,0.83
196,0.84
197,0.86
198,0.87
199,0.86
19,0.88
1,0.83
200,0.85
201,0.9
202,0.87
203,0.85
204,0.84
205,0.85
206,0.85
207,0.88
208,0.85
209,0.82
20,0.84
210,0.85
211,0.85
212,0.85
213,0.9
214,0.88
215,0.85
216,0.85
217,0.95
218,0.85
219,0.88
21,0.85
220,0.86
221,0.83
222,0.88
223,0.85
224,0.85
225,0.84
226,0.86
227,0.85
228,0.86
229,0.85
22,0.85
230,0.84
231,0.84
232,0.85
233,0.88
234,0.84
235,0.85
236,0.88
237,0.85
238,0.84
239,0.85
23,0.85
240,0.84
241,0.85
242,0.85
243,0.85
244,0.88
245,0.84
246,0.86
247,0.86
248,0.85
249,0.86
24,0.88
250,0.85
251,0.87
252,0.85
