userId,attempt,score,feedback
1000,0,0.92,[]
1001,0,0.92,[]
1002,0,0.92,[]
1003,0,0.92,[]
1004,0,0.92,[]
1005,0,0.9,[]
1006,0,0.9,[]
1007,0,0.88,[]
1008,0,0.92,[]
1009,0,0.92,[]
100,0,0.92,[]
1010,0,0.92,[]
1011,0,0.9,[]
1012,0,0.92,[]
1013,0,0.92,[]
1014,0,0.92,[]
1015,0,0.92,[]
1016,0,0.92,[]
1017,0,0.92,[]
1018,0,0.92,[]
1019,0,0.92,[]
101,0,0.9,[]
1020,0,0.92,[]
1021,0,0.85,"['The generated trajectory includes a café visit at 23:00, which is less common in the real data where café visits typically occur during daytime hours.', ""The real data shows more frequent visits to 'Other Great Outdoors' and 'Park' venues, which are underrepresented in the generated trajectory."", ""The transition from 'Gym / Fitness Center' to 'Park' to 'Bar' in the evening is plausible but could be more aligned with the real data's preference for outdoor activities in the evening.""]"
1022,0,0.92,[]
1023,0,0.92,[]
1024,0,0.9,[]
1025,0,0.92,[]
1026,0,0.92,[]
1027,0,0.92,[]
1028,0,0.92,[]
1029,0,0.92,[]
102,0,0.92,[]
1030,0,0.92,[]
1031,0,0.85,[]
1032,0,0.92,[]
1033,0,0.92,[]
1034,0,0.92,[]
1035,0,0.92,[]
1036,0,0.85,[]
1037,0,0.92,[]
1038,0,0.85,[]
1039,0,0.92,[]
103,0,0.92,[]
1040,0,0.92,[]
1041,0,0.88,[]
1042,0,0.92,[]
1043,0,0.92,[]
1044,0,0.92,[]
1045,0,0.92,[]
1046,0,0.92,[]
1047,0,0.92,[]
1048,0,0.92,[]
1049,0,0.92,[]
104,0,0.92,[]
1050,0,0.92,[]
1051,0,0.92,[]
1052,0,0.88,[]
1053,0,0.92,[]
1054,0,0.92,[]
1055,0,0.92,[]
1056,0,0.92,[]
1057,0,0.92,[]
1058,0,0.92,[]
1059,0,0.92,[]
105,0,0.9,[]
1060,0,0.9,[]
1061,0,0.92,[]
1062,0,0.88,[]
1063,0,0.92,[]
1064,0,0.92,[]
1065,0,0.92,[]
1066,0,0.92,[]
1067,0,0.92,[]
1068,0,0.92,[]
1069,0,0.9,[]
106,0,0.92,[]
1070,0,0.92,[]
1071,0,0.92,[]
1072,0,0.92,[]
1073,0,0.92,[]
1074,0,0.92,[]
1075,0,0.92,[]
1076,0,0.92,[]
1077,0,0.94,[]
1079,0,0.92,[]
107,0,0.9,[]
1080,0,0.92,[]
1081,0,0.92,[]
1082,0,0.92,[]
1083,0,0.9,[]
108,0,0.85,[]
109,0,0.92,[]
10,0,0.92,[]
110,0,0.92,[]
111,0,0.92,[]
112,0,0.92,[]
113,0,0.92,[]
114,0,0.92,[]
115,0,0.9,[]
116,0,0.92,[]
117,0,0.92,[]
118,0,0.92,[]
119,0,0.92,[]
11,0,0.92,[]
120,0,0.92,[]
121,0,0.88,[]
122,0,0.92,[]
123,0,0.92,[]
124,0,0.92,[]
125,0,0.92,[]
126,0,0.92,[]
127,0,0.92,[]
128,0,0.92,[]
129,0,0.92,[]
12,0,0.92,[]
130,0,0.92,[]
131,0,0.92,[]
132,0,0.92,[]
133,0,0.9,[]
134,0,0.92,[]
135,0,0.92,[]
136,0,0.92,[]
137,0,0.9,[]
138,0,0.92,[]
139,0,0.92,[]
13,0,0.92,[]
140,0,0.92,[]
141,0,0.88,[]
142,0,0.92,[]
143,0,0.92,[]
144,0,0.92,[]
145,0,0.92,[]
146,0,0.92,[]
147,0,0.92,[]
148,0,0.92,[]
149,0,0.9,[]
14,0,0.92,[]
150,0,0.92,[]
151,0,0.92,[]
152,0,0.92,[]
153,0,0.92,[]
154,0,0.92,[]
155,0,0.92,[]
156,0,0.92,[]
157,0,0.92,[]
158,0,0.92,[]
159,0,0.92,[]
15,0,0.92,[]
160,0,0.92,[]
161,0,0.92,[]
162,0,0.9,[]
163,0,0.9,[]
164,0,0.9,[]
165,0,0.92,[]
166,0,0.92,[]
167,0,0.92,[]
168,0,0.92,[]
169,0,0.92,[]
16,0,0.92,[]
170,0,0.92,[]
171,0,0.92,[]
172,0,0.92,[]
173,0,0.92,[]
174,0,0.92,[]
175,0,0.92,[]
176,0,0.92,[]
177,0,0.92,[]
178,0,0.92,[]
179,0,0.85,[]
17,0,0.92,[]
180,0,0.92,[]
181,0,0.92,[]
182,0,0.92,[]
183,0,0.92,[]
184,0,0.92,[]
185,0,0.92,[]
186,0,0.92,[]
187,0,0.92,[]
188,0,0.92,[]
189,0,0.9,[]
18,0,0.92,[]
190,0,0.92,[]
191,0,0.92,[]
192,0,0.92,[]
193,0,0.92,[]
194,0,0.92,[]
195,0,0.92,[]
196,0,0.92,[]
197,0,0.92,[]
198,0,0.92,[]
199,0,0.92,[]
19,0,0.9,[]
1,0,0.92,[]
200,0,0.92,[]
201,0,0.92,[]
202,0,0.92,[]
203,0,0.9,[]
204,0,0.92,[]
205,0,0.92,[]
206,0,0.92,[]
207,0,0.92,[]
208,0,0.9,[]
209,0,0.92,[]
20,0,0.92,[]
210,0,0.92,[]
211,0,0.92,[]
212,0,0.9,[]
213,0,0.92,[]
214,0,0.88,[]
215,0,0.92,[]
216,0,0.92,[]
217,0,0.92,[]
218,0,0.9,[]
219,0,0.92,[]
21,0,0.92,[]
220,0,0.92,[]
221,0,0.92,[]
222,0,0.9,[]
223,0,0.94,[]
224,0,0.92,[]
225,0,0.92,[]
226,0,0.92,[]
227,0,0.92,[]
228,0,0.9,[]
229,0,0.92,[]
22,0,0.88,[]
230,0,0.92,[]
231,0,0.93,[]
232,0,0.92,[]
233,0,0.92,[]
234,0,0.92,[]
235,0,0.92,[]
236,0,0.92,[]
237,0,0.9,[]
238,0,0.92,[]
239,0,0.92,[]
23,0,0.92,[]
240,0,0.9,[]
241,0,0.92,[]
242,0,0.9,[]
243,0,0.92,[]
244,0,0.92,[]
245,0,0.92,[]
246,0,0.92,[]
247,0,0.92,[]
248,0,0.92,[]
249,0,0.92,[]
24,0,0.9,[]
